paragraph_id,text,article_title,article_url,source_portal,publish_date,aceh_confidence,word_count,query_used,collector,topic,topic_score,topic_method,sentiment,sentiment_pos_count,sentiment_neg_count,sentiment_method,labeling_notes
6967,"Sementara itu, Asisten III Administrasi Umum Pemkab Aceh Tamiang, M Zein mengatakan pelatihan ini menjadi kesempatan besar bagi peserta untuk bisa belajar dan terus bangkit menghasilkan sebuah produk menarik.",Kemenekraf latih fotografi untuk pemulihan ekonomi pascabencana Aceh,https://www.antaranews.com/berita/5714177/kemenekraf-latih-fotografi-untuk-pemulihan-ekonomi-pascabencana-aceh,antaranews.com,2026-08-27,high,29,UMKM digital Aceh,Aulia,talent,3.0,auto,neutral,0,0,auto,
6968,"Dirinya berharap, masyarakat Aceh Tamiang tidak terus berkabung dalam kesedihan, melainkan maju untuk membangkitkan perekonomiannya terutama melalui UMKM. .",Kemenekraf latih fotografi untuk pemulihan ekonomi pascabencana Aceh,https://www.antaranews.com/berita/5714177/kemenekraf-latih-fotografi-untuk-pemulihan-ekonomi-pascabencana-aceh,antaranews.com,2026-08-27,high,19,UMKM digital Aceh,Aulia,digitalization,7.0,article_propagated,neutral,0,0,auto,
6969,"""Saya berharap peserta untuk dapat bersungguh-sungguh dalam pelatihan ini, catatlah semua ilmu sebanyak-banyaknya agar bisa menghasilkan produk yang terbaik,"" demikian M Zein.",Kemenekraf latih fotografi untuk pemulihan ekonomi pascabencana Aceh,https://www.antaranews.com/berita/5714177/kemenekraf-latih-fotografi-untuk-pemulihan-ekonomi-pascabencana-aceh,antaranews.com,2026-08-27,medium,22,UMKM digital Aceh,Aulia,digitalization,7.0,article_propagated,neutral,1,0,auto,
6970,"Banda Aceh (ANTARA) - Kantor Perwakilan Bank Indonesia (KPwBI) Aceh mencatat transaksi dari penjualan daring dan luring serta ekspor produk UMKM Aceh (binaan BI) dalam kegiatan Karya Kreatif Indonesia (KKI) 2026 mencapai Rp7,98 miliar.","Transaksi UMKM Aceh di karya kreatif Indonesia 2026 capai Rp7,9 miliar",https://www.antaranews.com/berita/5714189/transaksi-umkm-aceh-di-karya-kreatif-indonesia-2026-capai-rp79-miliar,antaranews.com,2026-08-27,high,34,UMKM digital Aceh,Aulia,market_access,9.0,auto,neutral,0,0,auto,
6971,"""Total nilai penjualan dan realisasi ekspor UMKM Aceh menembus angka fantastis sebesar Rp7,98 miliar, meningkat 400 persen dari tahun lalu,"" kata Kepala KPwBI Aceh, Agus Chusaini dalam keterangannya, di Banda Aceh, Kamis.","Transaksi UMKM Aceh di karya kreatif Indonesia 2026 capai Rp7,9 miliar",https://www.antaranews.com/berita/5714189/transaksi-umkm-aceh-di-karya-kreatif-indonesia-2026-capai-rp79-miliar,antaranews.com,2026-08-27,high,32,UMKM digital Aceh,Aulia,market_access,5.0,auto,neutral,1,0,auto,
6972,"Seperti diketahui, Bank Indonesia telah menyelenggarakan Karya Kreatif Indonesia (KKI) 2026 dengan tema ""Penguatan Sinergi untuk Mendorong UMKM Bangkit, Tangguh, dan Berdaya Saing, di Jakarta International Convention Center (JICC) Hall A-B, pada 2023 Agustus 2026.","Transaksi UMKM Aceh di karya kreatif Indonesia 2026 capai Rp7,9 miliar",https://www.antaranews.com/berita/5714189/transaksi-umkm-aceh-di-karya-kreatif-indonesia-2026-capai-rp79-miliar,antaranews.com,2026-08-27,medium,35,UMKM digital Aceh,Aulia,market_access,8.0,article_propagated,neutral,1,0,auto,
6973,"Event tersebut menghadirkan produk UMKM dari berbagai wilayah Indonesia, KKI 2026. Kegiatan ini sebagai upaya membantu meningkatkan kapasitas, memperluas akses pasar, serta memperkuat daya saing produk unggulan daerah.","Transaksi UMKM Aceh di karya kreatif Indonesia 2026 capai Rp7,9 miliar",https://www.antaranews.com/berita/5714189/transaksi-umkm-aceh-di-karya-kreatif-indonesia-2026-capai-rp79-miliar,antaranews.com,2026-08-27,medium,28,UMKM digital Aceh,Aulia,market_access,7.0,auto,neutral,0,0,auto,
6974,"Adapun rincian transaksi Rp7,9 miliar UMKM binaan KPwBI Aceh selama KKI 2026 tersebut yakni penjualan secara luring tembus Rp626,70 juta dan daring melesat hingga Rp2,86 miliar. Sedangkan realisasi ekspor menyentuh angka Rp4,50 miliar.","Transaksi UMKM Aceh di karya kreatif Indonesia 2026 capai Rp7,9 miliar",https://www.antaranews.com/berita/5714189/transaksi-umkm-aceh-di-karya-kreatif-indonesia-2026-capai-rp79-miliar,antaranews.com,2026-08-27,high,33,UMKM digital Aceh,Aulia,market_access,7.0,auto,neutral,0,0,auto,
6975,"Agus menyampaikan, keikutsertaan UMKM Aceh menjadi bagian dari langkah strategis memperkenalkan kekayaan produk lokal Aceh ke tingkat nasional hingga pasar global, mulai dari wastra, fesyen, kriya, hingga kopi dan lainnya.","Transaksi UMKM Aceh di karya kreatif Indonesia 2026 capai Rp7,9 miliar",https://www.antaranews.com/berita/5714189/transaksi-umkm-aceh-di-karya-kreatif-indonesia-2026-capai-rp79-miliar,antaranews.com,2026-08-27,high,30,UMKM digital Aceh,Aulia,market_access,4.0,auto,neutral,1,0,auto,
6976,"Menurut Agus, capaian tersebut mencerminkan lonjakan signifikan transaksi UMKM Aceh dibandingkan tahun-tahun sebelumnya, sekaligus menorehkan rekor tertinggi sepanjang keikutsertaan KPwBI Aceh dalam ajang KKI.","Transaksi UMKM Aceh di karya kreatif Indonesia 2026 capai Rp7,9 miliar",https://www.antaranews.com/berita/5714189/transaksi-umkm-aceh-di-karya-kreatif-indonesia-2026-capai-rp79-miliar,antaranews.com,2026-08-27,high,24,UMKM digital Aceh,Aulia,market_access,8.0,article_propagated,neutral,0,0,auto,
6977,"Capaian tersebut, lanjut dia, menunjukkan bahwa produk unggulan Aceh memiliki potensi yang semakin besar untuk bersaing di pasar nasional dan global.","Transaksi UMKM Aceh di karya kreatif Indonesia 2026 capai Rp7,9 miliar",https://www.antaranews.com/berita/5714189/transaksi-umkm-aceh-di-karya-kreatif-indonesia-2026-capai-rp79-miliar,antaranews.com,2026-08-27,high,21,UMKM digital Aceh,Aulia,market_access,8.0,article_propagated,neutral,1,0,auto,TIE: market_access(4) vs success_story(4)
6978,"""Lonjakan ini menjadi bukti nyata semakin kuatnya daya saing produk UMKM Aceh, seiring semakin terbukanya akses terhadap kanal pasar domestik, digital, hingga pasar ekspor,"" katanya.","Transaksi UMKM Aceh di karya kreatif Indonesia 2026 capai Rp7,9 miliar",https://www.antaranews.com/berita/5714189/transaksi-umkm-aceh-di-karya-kreatif-indonesia-2026-capai-rp79-miliar,antaranews.com,2026-08-27,high,25,UMKM digital Aceh,Aulia,market_access,10.0,auto,neutral,0,0,auto,
6979,"Dalam kesempatan ini, KPwBI Aceh berkomitmen untuk terus memperkuat pengembangan UMKM melalui peningkatan kapasitas usaha, inovasi dan kualitas produk, digitalisasi, perluasan akses pasar dan pembiayaan, serta fasilitasi UMKM menuju pasar ekspor.","Transaksi UMKM Aceh di karya kreatif Indonesia 2026 capai Rp7,9 miliar",https://www.antaranews.com/berita/5714189/transaksi-umkm-aceh-di-karya-kreatif-indonesia-2026-capai-rp79-miliar,antaranews.com,2026-08-27,high,31,UMKM digital Aceh,Aulia,market_access,13.0,auto,positive,2,0,auto,
6980,"""Sinergi dengan pemerintah daerah, perbankan, dunia usaha, komunitas, dan pemangku kepentingan lainnya akan terus diperkuat guna membangun ekosistem UMKM Aceh yang semakin terintegrasi, inklusif, dan berkelanjutan,"" demikian Agus Chusaini.","Transaksi UMKM Aceh di karya kreatif Indonesia 2026 capai Rp7,9 miliar",https://www.antaranews.com/berita/5714189/transaksi-umkm-aceh-di-karya-kreatif-indonesia-2026-capai-rp79-miliar,antaranews.com,2026-08-27,high,29,UMKM digital Aceh,Aulia,ecosystem,4.0,auto,neutral,0,0,auto,
6981,"Jakarta (ANTARA) - PT Bank Syariah Indonesia (Persero) Tbk menghadirkan 71 Layanan Pasar dan Pengusaha UMKM (Lapak) BSI di berbagai pasar tradisional di Aceh, Medan, Palembang, Jakarta, Bandung, Semarang, hingga Makassar guna mendekatkan layanan syariah kepada masyarakat.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,high,37,UMKM digital Aceh,Aulia,funding,5.0,auto,neutral,0,0,auto,
6982,"Melalui Lapak BSI, masyarakat tidak perlu datang ke kantor cabang untuk memperoleh berbagai layanan perbankan syariah karena layanan tersebut hadir lebih dekat dengan aktivitas ekonomi sehari-hari.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,26,UMKM digital Aceh,Aulia,funding,5.0,article_propagated,neutral,0,0,auto,
6983,"Direktur Sales & Distribution BSI Anton Sukarna, dalam keterangannya di Jakarta, Kamis, mengatakan bahwa inklusi keuangan bukan hanya tentang memperbanyak jumlah layanan, tetapi menghadirkan layanan di lokasi yang benar-benar dekat dengan masyarakat.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,32,UMKM digital Aceh,Aulia,funding,5.0,article_propagated,neutral,0,0,auto,
6984,"""Kami ingin layanan syariah hadir di tempat masyarakat menjalankan aktivitas ekonominya setiap hari,"" kata Anton.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,15,UMKM digital Aceh,Aulia,funding,5.0,article_propagated,neutral,0,0,auto,
6985,"Ia menambahkan bahwa ketika akses semakin dekat, maka masyarakat akan semakin mudah membuka rekening, melakukan transaksi digital, memperoleh pembiayaan usaha, hingga memanfaatkan berbagai solusi keuangan syariah untuk mengembangkan usahanya karena bisa langsung berkomunikasi dengan tim BSI di lapangan.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,38,UMKM digital Aceh,Aulia,funding,4.0,auto,neutral,0,0,auto,
6986,"""Inilah komitmen BSI dalam memperluas inklusi keuangan syariah,"" ujar Anton.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,10,UMKM digital Aceh,Aulia,funding,5.0,article_propagated,neutral,0,0,auto,
6987,"Ia menyampaikan kehadiran Lapak BSI merupakan bagian dari komitmen perseroan mempercepat inklusi keuangan syariah, khususnya bagi pedagang pasar, pelaku UMKM, dan masyarakat yang selama ini menjadi penggerak utama ekonomi kerakyatan.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,30,UMKM digital Aceh,Aulia,funding,5.0,article_propagated,neutral,0,0,auto,
6988,"Dengan mendekatkan layanan ke pusat-pusat perdagangan, perseroan ingin memastikan semakin banyak masyarakat yang dapat menikmati layanan perbankan syariah secara mudah, cepat, dan nyaman.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,23,UMKM digital Aceh,Aulia,funding,5.0,article_propagated,neutral,0,0,auto,
6989,"Melalui Lapak BSI, masyarakat dapat mengakses beragam layanan seperti pembukaan rekening, QRIS BSI, pembiayaan KUR Syariah, layanan Bank Emas melalui BYOND by BSI, cicil emas, gadai emas dan konsultasi usaha agar masyarakat memperoleh solusi keuangan yang lebih lengkap tanpa harus meninggalkan aktivitas usahanya di pasar.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,45,UMKM digital Aceh,Aulia,funding,7.0,auto,neutral,0,0,auto,
6990,"Menurut dia, keberadaan Lapak BSI juga mendorong semakin luasnya penggunaan layanan digital di pasar tradisional.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,15,UMKM digital Aceh,Aulia,market_access,4.0,auto,neutral,1,0,auto,
6991,"Hingga Juni 2026, jumlahmerchantBSI QRIS telah mencapai 585 ribumerchantdi seluruh Indonesia dan terus bertambah seiring meningkatnya kebutuhan transaksi nontunai yang lebih cepat, aman, dan efisien.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,25,UMKM digital Aceh,Aulia,digitalization,3.0,auto,neutral,0,0,auto,
6992,"Digitalisasi tersebut tidak hanya memudahkan pedagang dan pembeli, tetapi juga memperkuat ekosistem usaha dari pemasok hingga konsumen.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,17,UMKM digital Aceh,Aulia,funding,5.0,article_propagated,neutral,0,0,auto,
6993,"Perseroan menyatakan akan terus memperluas kolaborasi dengan pemerintah daerah, pengelola pasar, dan komunitas UMKM agar semakin banyak masyarakat yang memperoleh akses terhadap layanan keuangan syariah.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,25,UMKM digital Aceh,Aulia,funding,5.0,article_propagated,neutral,1,0,auto,TIE: market_access(4) vs ecosystem(4)
6994,"Langkah ini merupakan bagian dari komitmen perseroan untuk menghadirkan layanan yang inklusif, menjangkau seluruh lapisan masyarakat, serta memperkuat peran perbankan syariah dalam mendorong pertumbuhan ekonomi yang berkeadilan dan berkelanjutan.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,29,UMKM digital Aceh,Aulia,funding,5.0,article_propagated,positive,2,0,auto,
6995,"Dengan menghadirkan layanan lebih dekat ke pusat aktivitas masyarakat, perseroan menegaskan bahwa inklusi keuangan syariah bukan sekadar memperluas jaringan, melainkan memastikan setiap masyarakat memiliki kesempatan yang sama untuk mengakses layanan keuangan modern, aman, dan sesuai prinsip syariah.",71 Lapak BSI hadir di pasar rakyat guna dekatkan layanan syariah,https://www.antaranews.com/berita/5682052/71-lapak-bsi-hadir-di-pasar-rakyat-guna-dekatkan-layanan-syariah,antaranews.com,2026-08-06,low,37,UMKM digital Aceh,Aulia,funding,5.0,article_propagated,neutral,0,0,auto,
6996,Jakarta (ANTARA) - Pelaksana Tugas Direktur Industri Produk Halal Komite Nasional Ekonomi dan Keuangan Syariah (KNEKS) Putu Rahwidhiyasa mengatakan pemerintah memfokuskan rantai nilai halal (Halal Value Chain) untuk mendukung terciptanya pertumbuhan ekonomi berbasis syariah dalam industri ekosistem halal Indonesia.,KNEKS fokuskan rantai nilai halal pada ekosistem syariah Indonesia,https://www.antaranews.com/berita/5631332/kneks-fokuskan-rantai-nilai-halal-pada-ekosistem-syariah-indonesia,antaranews.com,2026-07-01,low,39,UMKM digital Aceh,Aulia,funding,7.0,article_propagated,positive,2,0,auto,
6997,"Untuk luar negeri saja, yang mayoritas katakan non-Muslim, itu mereka juga sekarang mencari yang halal karena mereka berkeyakinan bahwa yang halal itu sehat. Karena prosesnya akan terjamin dari hulu ke hilir, akan diperiksa, akan dirunut, sehingga pada saat sampai ke tempat mereka itu benar-benar bersih dan sehat, kata Putu dalam acara Islamic Finance Dialogue, di Jakarta, Rabu.",KNEKS fokuskan rantai nilai halal pada ekosistem syariah Indonesia,https://www.antaranews.com/berita/5631332/kneks-fokuskan-rantai-nilai-halal-pada-ekosistem-syariah-indonesia,antaranews.com,2026-07-01,low,57,UMKM digital Aceh,Aulia,funding,7.0,article_propagated,neutral,0,0,auto,
6998,Putu mengatakan salah satu strategi utama dalam memperkuat rantai nilai ini adalah melalui hilirisasi potensi besar gelatin ikan halal sebagai substitusi impor.,KNEKS fokuskan rantai nilai halal pada ekosistem syariah Indonesia,https://www.antaranews.com/berita/5631332/kneks-fokuskan-rantai-nilai-halal-pada-ekosistem-syariah-indonesia,antaranews.com,2026-07-01,low,22,UMKM digital Aceh,Aulia,funding,7.0,article_propagated,neutral,1,0,auto,
6999,"Selama ini, gelatin merupakan komponen vital dalam berbagai industri mulai dari farmasi (cangkang kapsul), kosmetik (lipstik), hingga makanan olahan (yogurt dan es krim).",KNEKS fokuskan rantai nilai halal pada ekosistem syariah Indonesia,https://www.antaranews.com/berita/5631332/kneks-fokuskan-rantai-nilai-halal-pada-ekosistem-syariah-indonesia,antaranews.com,2026-07-01,low,23,UMKM digital Aceh,Aulia,funding,7.0,article_propagated,neutral,0,0,auto,
7000,"Dengan riset yang telah berjalan selama 20 tahun di Institut Pertanian Bogor, Indonesia diharapkan mampu memproduksi gelatin halal dengan bahan baku yang mudah di dapat di tanah air.",KNEKS fokuskan rantai nilai halal pada ekosistem syariah Indonesia,https://www.antaranews.com/berita/5631332/kneks-fokuskan-rantai-nilai-halal-pada-ekosistem-syariah-indonesia,antaranews.com,2026-07-01,low,28,UMKM digital Aceh,Aulia,funding,7.0,article_propagated,neutral,0,0,auto,
7001,"Selain gelatin, sektor wewangian (fragrance) juga menjadi sorotan. Indonesia, khususnya Aceh, dikenal sebagai produsen minyak nilam (patchouli oil) terbaik di dunia.",KNEKS fokuskan rantai nilai halal pada ekosistem syariah Indonesia,https://www.antaranews.com/berita/5631332/kneks-fokuskan-rantai-nilai-halal-pada-ekosistem-syariah-indonesia,antaranews.com,2026-07-01,high,21,UMKM digital Aceh,Aulia,funding,7.0,article_propagated,neutral,1,0,auto,
7002,"Melalui penguatan rantai nilai, pemerintah mendorong agar minyak nilam tidak lagi diekspor dalam bentuk mentah, melainkan diproses di dalam negeri untuk meningkatkan nilai tambah (value-added) di pasar kosmetik global.",KNEKS fokuskan rantai nilai halal pada ekosistem syariah Indonesia,https://www.antaranews.com/berita/5631332/kneks-fokuskan-rantai-nilai-halal-pada-ekosistem-syariah-indonesia,antaranews.com,2026-07-01,low,29,UMKM digital Aceh,Aulia,funding,7.0,article_propagated,neutral,1,0,auto,
7003,"Rantai nilai halal ini merupakan peluang untuk kerja sama tidak hanya di Indonesia tetapi juga antar negara, katanya pula.",KNEKS fokuskan rantai nilai halal pada ekosistem syariah Indonesia,https://www.antaranews.com/berita/5631332/kneks-fokuskan-rantai-nilai-halal-pada-ekosistem-syariah-indonesia,antaranews.com,2026-07-01,low,19,UMKM digital Aceh,Aulia,funding,7.0,article_propagated,positive,2,0,auto,
